C3_04890W_A	14727.5369246114	5.95298774389252	0.167925708243391	35.4501273578925	2.88759327672921e-275	1.84574962248531e-271
C4_03340C_A	1062.04389070868	6.06261898334638	0.214187405831465	28.3052075812375	2.98173940757928e-176	9.52963914662338e-173
C2_06460W_A	13046.1403252793	4.72366169393763	0.168182624207766	28.0865024920899	1.43199105309844e-173	3.05109560380173e-170
C4_06920C_A	8301.46083858524	-4.49790050942117	0.177299019582316	-25.3690094847529	5.54498880168315e-142	8.86089210508968e-139
C2_08080C_A	1446.865925089	3.46542811321311	0.152651863535945	22.7015120087093	4.32850797884402e-114	5.53356460015419e-111
C1_01920W_A	18583.8024813219	3.23257230064635	0.143497983333987	22.5269528222055	2.25977188084796e-112	2.40741031039669e-109
C1_03820W_A	4253.34713258294	3.36235222367128	0.155389799454171	21.6381785386301	7.8545210811756e-104	7.17229982155349e-101
C1_10360C_A	3444.94982692204	3.8484594404728	0.182793131653188	21.0536326264953	2.11807531895409e-98	1.69234217984431e-95
C2_05070W_A	3695.60847584607	3.66691978919094	0.183775468211056	19.9532604916544	1.40425371466423e-88	9.9733219379264e-86
C7_01430C_A	2338.43774643338	2.77369381290543	0.139608923638803	19.8675968599368	7.76313809806418e-88	4.96219787228263e-85
C3_05220W_A	43287.6966335582	2.74426269618176	0.140802215162452	19.4901954704019	1.329721853643e-84	7.72689280771459e-82
C3_03460C_A	1696.29452219289	3.35036954773479	0.179601280043296	18.6544859086034	1.16113574080716e-77	6.18498304603281e-75
C1_03870C_A	2692.74631214696	2.67696105221499	0.144933100306906	18.4703221455026	3.57941843262211e-76	1.75997250933235e-73
CR_07740W_A	769.353712813623	3.20880983478516	0.179343129589012	17.8920142753088	1.36098485001759e-71	6.21386797236605e-69
C3_00990C_A	534.924284203228	4.52543392284178	0.255457960612938	17.7149849313115	3.21313524616137e-70	1.36922403289756e-67
C2_03110W_A	1224.76713449115	3.57191862509799	0.202943442460396	17.6005619190925	2.43892372974309e-69	9.74350030032364e-67
CR_08780W_A	5961.6264244303	2.83139660558415	0.17074630562838	16.5824765295159	9.33032471111361e-62	3.50820209137872e-59
CR_07070C_A	15440.8201575633	-2.30884115003089	0.140803673727713	-16.3975916885219	1.98970821772786e-60	7.06567495984247e-58
C2_08090W_A	419.131338643713	3.30818092363035	0.206502003079431	16.0200912063689	9.25144785024304e-58	3.11238182414492e-55
C4_04320W_A	12757.6992868814	2.97631920476591	0.188761476075252	15.7676198907205	5.1971703335681e-56	1.66101563860836e-53
CR_08770W_A	342054.914105969	2.71040069110255	0.177675492192173	15.2547808235195	1.5300792580008e-52	4.65726981768624e-50
C1_13450W_A	9663.10869678387	-1.96953729187538	0.129891590238661	-15.1629315512773	6.22286243660648e-52	1.80802439521767e-49
C7_04090C_A	3840.31197017333	2.56013585373721	0.169844150200019	15.0734414504253	2.42163183757431e-51	6.73003074164129e-49
CR_01220W_A	6417.63761159208	2.58564310150695	0.171905410733864	15.041080385247	3.95049652980208e-51	1.05214890910395e-48
C1_00290W_A	1962.68653935787	-2.47448777580737	0.164703275701129	-15.0239135516502	5.1193820575769e-51	1.26241333648059e-48
C2_00760C_A	5306.19694978003	2.28081749961344	0.151814511227121	15.0237120363365	5.13497289557186e-51	1.26241333648059e-48
C5_02630C_A	1511.32683559521	2.82091454360746	0.196509639454902	14.3550950041555	9.89897838326904e-47	2.34349147503169e-44
CR_07540C_A	192.466267517693	5.35586394059453	0.373303723176513	14.3472020450813	1.10922798632607e-46	2.5322090316415e-44
C3_03470W_A	1810.19872177208	1.90373780760745	0.137066065676959	13.889198600726	7.36547946017265e-44	1.62345326584219e-41
C2_09890W_A	974.246582028253	2.44283014837462	0.176283194804721	13.8574193137393	1.14725300453455e-43	2.44441373499495e-41
C5_04540C_A	922.909097966686	3.49925536752077	0.257134152473196	13.6086759921381	3.55628063061025e-42	7.3328212228583e-40
CR_01330W_A	1929.4036542773	2.89762773719703	0.214063500577673	13.5362998800705	9.54784359900372e-42	1.90718175890099e-39
CR_03240C_A	1504.32541661521	2.69333782129535	0.199676070304137	13.488535792962	1.8269276381291e-41	3.53870347361248e-39
C4_06420W_A	2730.74297203601	1.83604192464143	0.136420128377372	13.4587318343704	2.73571161717194e-41	5.14313784028325e-39
C1_06620C_A	162.061558898443	4.51245364810467	0.341792151272573	13.202332561774	8.50597770345437e-40	1.55343455658515e-37
CR_08800W_A	20484.4037401032	2.07866810505314	0.157874821243502	13.166558724694	1.36687248757025e-39	2.4269580390414e-37
C4_01550C_A	1143.39123389802	3.07454891278487	0.234027057713886	13.1375788031473	2.00541270115048e-39	3.46448594209565e-37
C2_09990C_A	6748.89304887245	2.11342105235713	0.160948616582243	13.131029624459	2.18663053870238e-39	3.67814273773305e-37
C5_02460C_A	1039.62176846722	-1.97012444404314	0.150592624125993	-13.082476352858	4.14706168796562e-39	6.79692777166057e-37
C1_03210C_A	4185.06890063205	-1.6233857784672	0.125436941934769	-12.9418475405069	2.61269795345116e-38	4.17509132961495e-36
C2_04700C_A	459.452026179966	2.32876985594052	0.180150450370848	12.9268056291097	3.17748442075815e-38	4.95377571158198e-36
C2_03220C_A	5059.73933418111	2.18475334033987	0.16903774653624	12.9246478085975	3.26789556036886e-38	4.9734258147328e-36
C6_02830W_A	530.350703785239	2.56381471649845	0.199585798619133	12.8456770683917	9.09526696437176e-38	1.35202201014568e-35
C6_02560W_A	3260.02100538576	2.22230486483172	0.173102376205531	12.8380956607615	1.00311690795083e-37	1.45725528991402e-35
CR_04610C_A	155.083831181062	4.69048352418924	0.365530718624875	12.8319817875631	1.08551506341139e-37	1.54191384118347e-35
C7_03850W_A	1647.46042936162	1.98808150463743	0.156080000916999	12.737580042011	3.65558620299313e-37	5.07967543685481e-35
C1_10710C_A	371.473305617266	3.19841131792233	0.251792168375063	12.7025845901532	5.72086312111392e-37	7.78037384471493e-35
C6_03840C_A	1595.12864338116	1.8327665603011	0.144517806344851	12.6819428460443	7.44629715584408e-37	9.91598571253237e-35
C4_07150W_A	626.872004669101	2.64162804788144	0.210947994206831	12.5226507026721	5.61288224138632e-36	7.32194760957987e-34
CR_07170W_A	7082.7264881184	2.01143637044865	0.161806148290497	12.4311491973558	1.77070321704869e-35	2.26366699267504e-33
C1_03740W_A	989.837020086638	2.20904393246528	0.178093157834695	12.4038675001524	2.49008510633159e-35	3.12090666660226e-33
C5_01840C_A	3600.99634334848	1.80981835996668	0.1460097259225	12.3951904472946	2.77485703224929e-35	3.41093964425721e-33
C6_03600C_A	1560.91070934371	-2.45641795155514	0.199852953572809	-12.2911265890311	1.01087325102221e-34	1.2191512868932e-32
C2_08100W_A	6967.34980393782	1.82116163804484	0.148633223301143	12.2527224909536	1.62449328465523e-34	1.92291871768819e-32
C1_11050W_A	274.248088658426	3.26510266047681	0.268351563278107	12.1672578336837	4.64423777268872e-34	5.39744869873205e-32
C2_07730W_A	3082.04866399554	-1.99308905092605	0.163987472419919	-12.1539104269038	5.46860061914901e-34	6.24201699242866e-32
C5_00070W_A	3656.35536919093	-1.62048030863206	0.13393362628694	-12.0991296476983	1.06736807223295e-33	1.19695030135317e-31
C4_05840W_A	877.709744495096	2.17206674072344	0.180937613517681	12.0045064069069	3.36465283455348e-33	3.70807946870101e-31
C4_05690W_A	3598.92205598387	-1.69778783178061	0.143040491609931	-11.8692812970082	1.70929708557906e-32	1.85183507983413e-30
C6_01510W_A	1006.33819671833	2.09201772429234	0.176487949936729	11.8536009118035	2.06138481343823e-32	2.19606195458286e-30
C4_02120W_A	3480.99423142413	-1.65753399177603	0.14044536095052	-11.8019846334404	3.81213103670893e-32	3.99461337485959e-30
CR_03290C_A	271.665296576662	3.03357970413241	0.258906539955763	11.7168909856457	1.0443470873366e-31	1.07668815842831e-29
C2_08050C_A	31996.0430630631	1.91695369393924	0.163752473596677	11.7064106076388	1.18177399120425e-31	1.1990316431393e-29
CR_06540W_A	634.289022874638	1.98545891432866	0.171221869400073	11.5958254706908	4.32673695281103e-31	4.32132853162001e-29
C4_02010C_A	766.223545929753	1.7836326628622	0.154035811963276	11.5793375587713	5.24497848753643e-31	5.15783115266659e-29
C4_01340W_A	164.130722310688	4.21942001443332	0.36471341347765	11.5691385578608	5.90727886316573e-31	5.72111007475081e-29
CR_07530C_A	4657.00143956919	1.83187378603095	0.158568680408928	11.5525574237409	7.16559295873034e-31	6.83618958092602e-29
C1_12850W_A	19405.4613359089	-1.74390884466381	0.152237870751905	-11.4551578792492	2.21559186787823e-30	2.08265635580553e-28
C2_01970C_A	920.071666777822	2.26190684752218	0.198688461362419	11.3841882513566	5.01328994211253e-30	4.64419555217149e-28
C5_02590C_A	2145.72613277408	2.11703183750435	0.186074809742685	11.3773156099523	5.42437725137591e-30	4.95323134154212e-28
C7_02910W_A	30558.8427059679	-1.56674910240958	0.137830550825596	-11.367212080521	6.09018404833921e-30	5.48288118830764e-28
C1_08740C_A	10449.3487866903	-1.76212937384569	0.155330265650113	-11.3444045593468	7.90625786640521e-30	7.01900003917529e-28
C5_03520W_A	142.944539868008	4.61340806697901	0.413924093033385	11.1455412831137	7.52851228192634e-29	6.59208911042098e-27
C1_10050W_A	162.830141144711	3.43440370806136	0.308688328362624	11.1257970985767	9.39622213460862e-29	8.11630430870517e-27
C2_06100W_A	2669.14910630817	-1.60976971201739	0.145441737803136	-11.0681413487805	1.79076192918705e-28	1.52516581312856e-26
C4_02820W_A	116.357439270749	5.12789331728839	0.463349257847649	11.0670152815362	1.81340115453333e-28	1.52516581312856e-26
C3_06890W_A	4204.76957664836	-1.59885345297021	0.144666791358124	-11.051972867859	2.1444956821774e-28	1.78020992214e-26
C2_02130C_A	117.256930253735	3.39060206061499	0.307162473736149	11.0384644952674	2.49256193971493e-28	2.04262255367408e-26
C6_01040C_A	752.78649106346	1.94136854930538	0.176957805887288	10.9707991663387	5.28036030472539e-28	4.27241304655756e-26
C5_04470C_A	6272.48022295562	-1.73712613873928	0.158468769132415	-10.961946308094	5.82333110260333e-28	4.65284155098006e-26
C1_04570C_A	334.542636392169	2.53232089635409	0.23115856183328	10.9549085107238	6.2941938343552e-28	4.96697370237018e-26
C5_03080C_A	905.383583747737	1.76051803611758	0.160969178795466	10.9369883681556	7.67057398106153e-28	5.9793059618226e-26
C1_01510W_A	375.941628251622	2.15740889725199	0.19744065026333	10.9268729330795	8.57527547701694e-28	6.60399528302317e-26
C2_07280W_A	543.574401833811	2.0721982415009	0.189963412222882	10.9084071361574	1.05081395999013e-27	7.9961938479249e-26
C5_01990W_A	168.277322884226	3.58957646895113	0.329523065361119	10.8932479886267	1.24132639492017e-27	9.33477448979966e-26
CR_07060C_A	1390.1333310796	2.28372752769995	0.209711409013263	10.8898582983414	1.2884058208228e-27	9.57615117058065e-26
C2_07440C_A	2417.03484641552	1.46507910297719	0.135345760818351	10.8247136380096	2.62899655060883e-27	1.93155700591858e-25
